"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,115955605,102567262,1,5,32,"M",1,2,32,0
2018,115955609,102567263,0,,,"",,,,
2018,115955614,102576872,0,,,"",,,,
2018,115948594,102567268,0,,,"",,,,
2018,115953317,102576875,0,,,"",,,,
2018,115955618,102576876,1,5,28,"F",1,3,28,0
2018,115948599,102567272,2,5,21,"M",2,2,21,0
2018,115955619,102567272,1,5,16,"M",2,2,16,0
2018,115953319,102567273,0,,,"",,,,
2018,115955620,102576879,0,,,"",,,,
2018,115948601,102567274,1,5,44,"M",3,2,44,0
2018,115953321,102576881,1,5,16,"M",2,2,16,0
2018,115953325,102576884,0,,,"",,,,
2018,115953329,102572120,0,,,"",,,,
2018,115953332,102567283,0,,,"",,,,
2018,115948613,102572124,0,,,"",,,,
2018,115953333,102576888,1,5,36,"M",4,2,36,0
2018,115953335,102576889,0,,,"",,,,
2018,115953334,102567284,0,,,"",,,,
2018,115948616,102576892,0,,,"",,,,
2018,115948614,102567287,2,5,31,"M",4,2,31,0
2018,115953337,102567287,1,5,26,"F",1,1,26,0
2018,115955630,102567287,3,5,29,"F",1,1,29,0
2018,115955631,102567287,4,5,30,"M",4,2,30,0
2018,115953338,102572127,0,,,"",,,,
2018,115953343,102576894,0,,,"",,,,
2018,115955633,102576895,1,5,23,"M",2,2,23,0
2018,115953344,102567290,0,,,"",,,,
2018,115953348,102576896,0,,,"",,,,
2018,115953350,102567292,0,,,"",,,,
2018,115948623,102576898,1,5,62,"M",1,2,62,0
2018,115948627,102576899,0,,,"",,,,
2018,115948621,102576903,0,,,"",,,,
2018,115948619,102576902,1,5,15,"F",2,2,15,0
2018,115948624,102576902,3,5,16,"M",2,2,16,0
2018,115948626,102576902,4,5,14,"F",2,2,14,0
2018,115948622,102576902,2,5,17,"M",2,3,17,0
2018,115953352,102576905,0,,,"",,,,
2018,115948631,102576906,0,,,"",,,,
2018,115953356,102572135,0,,,"",,,,
2018,115948635,102567299,0,,,"",,,,
2018,115948632,102572137,1,5,30,"M",1,2,30,0
2018,115955642,102576909,0,,,"",,,,
2018,115955639,102567300,1,5,35,"F",1,2,35,0
2018,115953357,102567305,0,,,"",,,,
2018,115948640,102576912,1,5,49,"M",1,2,49,0
2018,115948641,102572138,1,5,19,"M",1,1,19,0
2018,115953361,102576914,0,,,"",,,,
2018,115955646,102576917,1,5,18,"F",2,2,18,0
2018,115955644,102567307,1,5,61,"M",1,2,61,0
2018,115953360,102576916,1,5,17,"M",2,2,17,0
2018,115953365,102572144,1,5,15,"F",2,2,15,0
2018,115948652,102576924,0,,,"",,,,
2018,115955657,102576926,0,,,"",,,,
2018,115948653,102576930,0,,,"",,,,
2018,115955655,102576927,1,5,23,"M",1,1,23,0
2018,115953374,102576931,1,5,34,"M",1,3,34,0
2018,115948660,102576933,0,,,"",,,,
2018,115948661,102567326,0,,,"",,,,
2018,115955664,102576934,1,5,32,"M",1,2,32,0
2018,115948663,102576936,0,,,"",,,,
2018,115955669,102572152,0,,,"",,,,
2018,115955670,102572154,1,5,49,"M",1,2,49,0
2018,115955671,102567331,0,,,"",,,,
2018,115955673,102567332,1,5,12,"M",2,2,12,0
2018,115953378,102567332,2,5,13,"M",2,2,13,0
2018,115953380,102576939,1,5,23,"M",1,2,23,0
2018,115955674,102572157,0,,,"",,,,
2018,115953386,102572161,0,,,"",,,,
2018,115948670,102567338,0,,,"",,,,
2018,115955680,102572164,0,,,"",,,,
2018,115955681,102576946,0,,,"",,,,
2018,115948673,102576948,0,,,"",,,,
2018,115953394,102567339,1,5,30,"M",2,2,30,0
2018,115948678,102572171,0,,,"",,,,
2018,115953396,102576953,0,,,"",,,,
2018,115948680,102567344,0,,,"",,,,
2018,115955689,102576956,0,,,"",,,,
2018,115955692,102572178,0,,,"",,,,
2018,115955690,102576958,0,,,"",,,,
2018,115953404,102576959,0,,,"",,,,
2018,115955699,102572182,1,5,45,"F",1,2,45,0
2018,115955698,102572181,1,5,25,"M",4,2,25,0
2018,115955694,102576963,0,,,"",,,,
2018,115948687,102572186,0,,,"",,,,
2018,115948688,102572188,1,5,45,"M",1,2,45,0
2018,115948689,102572189,1,5,24,"F",1,2,24,0
2018,115953408,102572187,0,,,"",,,,
2018,120028397,106121036,0,,,"",,,,
2018,120028444,106131088,1,5,37,"M",2,3,37,0
2018,120028448,106131090,1,5,39,"M",3,3,39,0
2018,120036927,106124623,0,,,"",,,,
2018,120032350,106126654,0,,,"",,,,
2018,120028451,106131094,1,5,45,"F",0,3,45,0
2018,120028454,106131096,0,,,"",,,,
2018,120028455,106124624,0,,,"",,,,
2018,120028457,106131098,0,,,"",,,,
2018,120028462,106131101,1,5,15,"M",0,3,14,16
2018,120028461,106131102,0,,,"",,,,
2018,120036929,106124625,0,,,"",,,,
2018,120032352,106131105,0,,,"",,,,
2018,120028464,106131106,0,,,"",,,,
2018,120036940,106124632,0,,,"",,,,
2018,120036941,106131110,0,,,"",,,,
2018,120032353,106131111,0,,,"",,,,
2018,120028468,106131114,0,,,"",,,,
2018,120028470,106131115,0,,,"",,,,
2018,120036943,106126661,1,5,50,"M",1,3,50,0
2018,120036944,106126661,2,5,41,"F",1,2,41,0
2018,120028472,106124634,1,5,24,"M",2,3,24,0
2018,120036949,106131119,0,,,"",,,,
2018,120028474,106131117,1,5,34,"F",2,2,34,0
2018,120028477,106131120,1,5,34,"M",2,3,34,0
2018,120028478,106131121,0,,,"",,,,
2018,120028483,106131124,0,,,"",,,,
2018,120032363,106131126,0,,,"",,,,
2018,120032364,106131128,0,,,"",,,,
2018,120028494,106131129,0,,,"",,,,
2018,120028496,106126670,1,4,,"M",2,3,,
2018,120028497,106131133,0,,,"",,,,
2018,120036955,106126673,1,5,56,"M",2,2,56,0
2018,120028504,106126674,0,,,"",,,,
2018,120028510,106131138,0,,,"",,,,
2018,120036962,106131146,0,,,"",,,,
2018,120028524,106131149,0,,,"",,,,
2018,120028765,106131342,1,5,15,"M",2,2,15,0
2018,120032493,106131343,1,5,30,"M",2,2,30,0
2018,120028768,106131346,0,,,"",,,,
2018,120028767,106131345,1,5,33,"M",2,2,33,0
2018,120028770,106131348,1,5,14,"M",1,2,14,0
2018,120028773,106131351,0,,,"",,,,
2018,120028775,106131353,0,,,"",,,,
2018,120028780,106124756,1,5,36,"F",2,2,36,0
2018,120028776,106131352,0,,,"",,,,
2018,109445577,96943476,1,5,44,"M",0,,18,70
2018,109445727,96943612,0,,,"",,,,
2018,109445797,96943676,1,5,23,"M",1,2,23,0
2018,109445894,96943759,1,5,36,"F",1,2,36,0
2018,109445920,96943785,2,5,22,"M",1,2,22,0
2018,109445954,96943814,2,5,32,"F",1,2,32,0
2018,109445957,96943814,3,5,37,"M",1,2,37,0
2018,109445950,96943814,1,5,33,"F",1,2,33,0
2018,109446051,96943889,0,,,"",,,,
2018,109446100,96943927,0,,,"",,,,
2018,109446197,96944024,1,5,32,"F",1,2,32,0
2018,109446220,96944043,1,5,14,"M",1,2,14,0
2018,109446245,96944068,0,,,"",,,,
2018,109446278,96944103,1,5,15,"M",1,1,15,0
2018,109446412,96944225,0,,,"",,,,
2018,109446680,96944420,1,5,44,"M",2,3,44,0
2018,109446764,96944481,2,5,18,"M",1,2,18,0
2018,109446762,96944481,1,5,18,"M",1,2,18,0
2018,109446900,96944578,1,5,23,"M",1,2,23,0
2018,109447043,96944684,0,,,"",,,,
2018,109447124,96944738,0,,,"",,,,
2018,109447159,96944773,0,,,"",,,,
2018,109447224,96944820,0,,,"",,,,
2018,107768650,95492285,0,,,"",,,,
2018,107768676,95492309,0,,,"",,,,
2018,107768745,95492368,1,5,18,"F",1,,18,0
2018,107768839,95492458,2,5,20,"M",1,2,20,0
2018,107768838,95492458,1,5,21,"M",1,2,21,0
2018,107768878,95492487,1,5,25,"M",1,2,25,0
2018,107769096,95492678,0,,,"",,,,
2018,107769174,95492742,0,,,"",,,,
2018,107769296,95492835,1,5,29,"F",1,1,29,0
2018,107769323,95492860,1,5,38,"M",1,2,38,0
2018,107769354,95492897,0,,,"",,,,
2018,107771676,95494796,1,5,64,"M",1,2,64,0
2018,107771716,95494830,0,,,"",,,,
2018,107771740,95494854,0,,,"",,,,
2018,109063297,96613696,0,,,"",,,,
2018,109063351,96613749,1,5,47,"F",1,2,47,0
2018,109063375,96613772,0,,,"",,,,
2018,109063392,96613785,0,,,"",,,,
2018,109063470,96613850,0,,,"",,,,
2018,109063502,96613876,0,,,"",,,,
2018,109063564,96613928,1,5,40,"M",1,2,40,0
2018,109063606,96613968,1,5,21,"F",0,3,21,0
2018,109063637,96613995,1,5,53,"M",1,,53,0
2018,109063985,96614321,1,5,16,"M",1,1,16,0
2018,109064002,96614330,0,,,"",,,,
2018,109064039,96614365,0,,,"",,,,
2018,109064670,96614929,1,5,49,"M",0,3,49,0
2018,109064688,96614944,1,5,52,"F",0,3,52,0
2018,109064933,96615138,2,5,50,"U",0,3,1,99
2018,109064931,96615138,1,5,50,"U",0,3,1,99
2018,109064994,96615193,1,5,17,"F",1,2,17,0
2018,109065028,96615227,0,,,"",,,,
2018,109065071,96615269,0,,,"",,,,
2018,109065107,96615304,0,,,"",,,,
2018,109065232,96615424,2,5,26,"F",1,2,26,0
2018,109065231,96615424,1,5,19,"F",2,2,19,0
2018,109065306,96615505,0,,,"",,,,
2018,109065704,96615821,0,,,"",,,,
2018,107768648,95492288,0,,,"",,,,
2018,107768720,95492354,1,5,37,"F",0,,37,0
2018,107769162,95492732,0,,,"",,,,
2018,107768973,95492777,0,,,"",,,,
2018,107769277,95492829,1,5,19,"M",1,2,19,0
2018,107769464,95492971,0,,,"",,,,
2018,107769540,95493034,1,5,22,"M",2,2,22,0
2018,107769575,95493057,0,,,"",,,,
2018,107773069,95495955,1,5,29,"F",0,3,29,0
2018,107773079,95495968,1,5,37,"F",0,3,37,0
2018,107773126,95495997,1,5,33,"F",3,2,33,0
2018,107775142,95497580,1,5,42,"F",0,3,42,0
2018,109063234,96613640,0,,,"",,,,
2018,109063244,96613657,0,,,"",,,,
2018,109063266,96613674,1,5,54,"M",1,2,54,0
2018,109063385,96613778,1,5,26,"M",1,2,26,0
2018,109063497,96613870,1,5,54,"M",4,2,54,0
2018,109063501,96613884,0,,,"",,,,
2018,109063533,96613907,0,,,"",,,,
2018,109063571,96613935,2,5,28,"F",3,3,28,0
2018,109063569,96613935,1,5,23,"F",3,,23,0
2018,109063586,96613952,1,5,53,"M",1,2,53,0
2018,109063616,96613976,1,5,29,"M",0,3,29,0
2018,109063741,96614093,1,5,39,"M",1,2,39,0
2018,109063780,96614127,1,5,33,"M",1,2,33,0
2018,109063804,96614145,1,5,52,"M",1,2,52,0
2018,109063913,96614251,1,5,45,"F",3,2,45,0
2018,109063931,96614268,0,,,"",,,,
2018,109064022,96614351,0,,,"",,,,
2018,109064783,96615013,1,5,31,"M",1,2,31,0
2018,109064904,96615115,0,,,"",,,,
2018,109064928,96615136,2,5,18,"M",2,2,18,0
2018,109064926,96615136,1,5,16,"M",2,2,16,0
2018,109064972,96615174,0,,,"",,,,
2018,109063268,96613681,1,5,34,"M",1,2,34,0
2018,109063287,96613692,1,5,36,"M",1,2,36,0
2018,109063371,96613769,1,5,16,"M",1,,16,0
2018,109063549,96613916,0,,,"",,,,
2018,109063621,96613984,1,5,33,"F",1,2,33,0
2018,109063704,96614062,1,5,51,"M",1,2,51,0
2018,109063724,96614077,1,5,34,"F",3,2,34,0
2018,109063748,96614104,2,5,10,"M",1,2,10,0
2018,109063745,96614104,1,5,13,"M",1,2,13,0
2018,109063812,96614157,1,5,38,"M",1,2,38,0
2018,109063949,96614303,1,5,35,"M",1,2,35,0
2018,109064033,96614358,0,,,"",,,,
2018,109064638,96614896,1,5,34,"M",1,2,34,0
2018,109064938,96615144,1,5,18,"M",1,2,18,0
2018,109065042,96615236,1,5,25,"M",1,2,25,0
2018,109065102,96615295,0,,,"",,,,
2018,109065139,96615335,1,5,23,"M",1,,23,0
2018,109065247,96615432,1,5,28,"F",1,3,28,0
2018,109065298,96615478,0,,,"",,,,
2018,109065698,96615818,0,,,"",,,,
2018,109444318,96942372,0,,,"",,,,
2018,109444388,96942432,0,,,"",,,,
2018,109444528,96942558,1,5,33,"M",1,2,33,0
2018,109444931,96942913,1,5,44,"M",1,2,44,0
2018,109445030,96943004,0,,,"",,,,
2018,109445073,96943038,1,5,11,"M",0,,11,0
2018,109445074,96943038,2,5,11,"M",0,,11,0
2018,109445270,96943203,1,5,14,"F",3,2,14,0
2018,109445301,96943234,2,5,27,"F",2,,25,29
2018,109445296,96943234,1,5,34,"M",1,,30,39
2018,109445302,96943234,3,5,44,"F",2,,40,49
2018,109445505,96943416,0,,,"",,,,
2018,109445536,96943440,1,5,84,"M",1,2,84,0
2018,109445558,96943462,0,,,"",,,,
2018,109445581,96943486,1,5,24,"M",1,,24,0
2018,109445795,96943674,1,5,28,"M",1,2,28,0
2018,109445796,96943674,2,5,23,"F",1,2,23,0
2018,109445876,96943743,0,,,"",,,,
2018,109445924,96943790,1,5,53,"M",1,2,53,0
2018,109445942,96943804,1,5,11,"F",1,2,11,0
2018,109446154,96943981,0,,,"",,,,
2018,109446195,96944021,0,,,"",,,,
2018,109446216,96944045,0,,,"",,,,
2018,109446288,96944115,0,,,"",,,,
2018,109446363,96944180,1,5,18,"M",1,3,18,0
2018,109446389,96944196,1,5,42,"F",1,2,42,0
2018,109446401,96944211,1,5,38,"F",1,2,38,0
2018,109446490,96944290,1,5,33,"M",1,2,33,0
2018,109446521,96944310,1,5,63,"M",1,2,63,0
2018,109446608,96944370,2,5,25,"M",0,3,25,0
2018,109446607,96944370,1,5,35,"M",0,3,35,0
2018,109446890,96944565,1,5,20,"M",1,2,20,0
2018,109446945,96944619,1,5,17,"M",1,2,17,0
2018,109446947,96944619,2,5,18,"F",1,2,18,0
2018,109446972,96944625,0,,,"",,,,
2018,109446985,96944635,0,,,"",,,,
2018,109447006,96944663,0,,,"",,,,
2018,109447167,96944781,1,5,64,"M",1,2,64,0
2018,109447228,96944826,1,5,15,"F",1,2,15,0
2018,109447298,96944880,1,5,27,"M",1,2,27,0
2018,109447361,96944935,1,5,35,"M",1,2,35,0
2018,109447452,96944999,1,5,18,"M",1,2,18,0
2018,109447498,96945040,1,5,21,"M",2,,21,0
2018,109447653,96945161,1,5,37,"M",1,2,37,0
2018,109447655,96945161,2,5,34,"F",1,2,34,0
2018,109447673,96945176,1,5,19,"M",2,2,19,0
2018,109447678,96945176,5,5,21,"M",0,2,21,0
2018,109447675,96945176,3,5,18,"M",1,2,18,0
2018,109447674,96945176,2,5,18,"M",1,2,18,0
2018,109447680,96945176,6,5,19,"M",2,2,19,0
2018,109447676,96945176,4,5,19,"M",1,2,19,0
2018,109447732,96945213,1,5,14,"M",1,2,14,0
2018,109447792,96945259,0,,,"",,,,
2018,109447807,96945276,1,5,37,"M",1,2,37,0
2018,109447844,96945308,0,,,"",,,,
2018,109447872,96945335,0,,,"",,,,
2018,109448118,96945538,1,5,12,"M",1,2,12,0
2018,109448242,96945635,1,5,19,"M",1,2,19,0
2018,109448304,96945691,1,5,32,"M",1,2,32,0
2018,109448386,96945769,1,5,29,"M",1,2,29,0
2018,109448470,96945850,1,5,21,"F",1,2,21,0
2018,109448479,96945850,2,5,20,"M",1,2,20,0
2018,109448527,96945889,0,,,"",,,,
2018,109448905,96946189,0,,,"",,,,
2018,109448928,96946209,1,5,26,"M",3,2,26,0
2018,109448970,96946246,0,,,"",,,,
2018,109449082,96946338,0,,,"",,,,
2018,109449124,96946369,0,,,"",,,,
2018,109449184,96946419,1,5,70,"M",0,3,70,0
2018,109449236,96946456,0,,,"",,,,
2018,109449245,96946467,0,,,"",,,,
2018,109449323,96946529,1,5,29,"F",1,2,29,0
2018,109449368,96946565,0,,,"",,,,
2018,115954702,102565987,1,5,22,"F",2,2,22,0
2018,115952338,102571308,0,,,"",,,,
2018,115947717,102565991,1,5,31,"M",1,2,31,0
2018,115954705,102565992,1,5,18,"M",2,2,18,0
2018,115954708,102571312,1,5,29,"M",2,3,29,0
2018,115947724,102566008,0,,,"",,,,
2018,115947729,102571326,1,5,29,"M",2,3,29,0
2018,115952365,102566534,2,5,22,"F",2,2,20,25
2018,115952364,102566534,1,5,22,"F",2,2,20,25
2018,115947738,102566026,0,,,"",,,,
2018,115947742,102566030,1,5,27,"M",2,2,27,0
2018,109444407,96942452,1,5,24,"F",1,2,24,0
2018,109444522,96942553,0,,,"",,,,
2018,109444655,96942666,1,4,,"M",1,2,,
2018,109444670,96942681,1,5,37,"F",1,2,37,0
2018,109444801,96942811,2,5,15,"F",1,2,15,0
2018,109444803,96942811,3,5,13,"F",1,2,13,0
2018,109444808,96942811,5,5,16,"M",1,2,16,0
2018,109444806,96942811,4,5,14,"F",1,2,14,0
2018,109444798,96942811,1,5,14,"F",1,2,14,0
2018,109444853,96942832,3,5,28,"M",1,1,28,0
2018,109444847,96942832,1,5,45,"F",1,2,45,0
2018,109444851,96942832,2,5,52,"M",1,2,52,0
2018,115954741,102566031,0,,,"",,,,
2018,115947756,102571352,1,5,59,"M",0,3,59,0
2018,109444920,96942891,1,5,28,"F",1,2,28,0
2018,109444946,96942915,1,5,34,"M",1,2,34,0
2018,109445031,96942996,1,5,42,"F",1,2,42,0
2018,109445088,96943057,1,5,33,"F",1,2,33,0
2018,109445195,96943148,0,,,"",,,,
2018,109445265,96943197,1,5,24,"M",1,2,24,0
2018,109445333,96943269,1,4,,"M",1,,,
2018,115952398,102566553,0,,,"",,,,
2018,109445553,96943458,0,,,"",,,,
2018,109445633,96943531,1,5,16,"M",2,2,16,0
2018,109445723,96943605,1,5,70,"M",1,,70,0
2018,109445745,96943625,0,,,"",,,,
2018,109445770,96943646,1,5,34,"M",1,2,34,0
2018,109445819,96943692,1,5,35,"F",1,2,35,0
2018,109445848,96943713,0,,,"",,,,
2018,115952399,102566050,0,,,"",,,,
2018,109445940,96943805,0,,,"",,,,
2018,109445965,96943818,3,5,37,"M",1,2,37,0
2018,109445960,96943818,1,5,33,"F",1,2,33,0
2018,109445963,96943818,2,5,32,"F",1,2,32,0
2018,109446120,96943949,0,,,"",,,,
2018,109446144,96943972,2,5,23,"F",1,2,23,0
2018,109446141,96943972,1,5,23,"F",1,2,23,0
2018,109446226,96944047,0,,,"",,,,
2018,109446262,96944086,1,5,16,"M",1,2,16,0
2018,109446293,96944117,1,5,9,"M",1,2,9,0
2018,109446387,96944197,1,5,18,"M",1,2,18,0
2018,109447238,96944834,0,,,"",,,,
2018,109447292,96944884,0,,,"",,,,
2018,109447333,96944912,0,,,"",,,,
2018,109447396,96944962,1,5,49,"F",1,2,49,0
2018,109447450,96944998,0,,,"",,,,
2018,109447500,96945043,0,,,"",,,,
2018,109447607,96945127,0,,,"",,,,
2018,109447645,96945158,0,,,"",,,,
2018,109447720,96945203,1,5,14,"M",2,2,14,0
2018,109447745,96945225,1,5,29,"F",1,,18,40
2018,109447817,96945285,1,5,51,"F",1,2,51,0
2018,109447891,96945352,1,5,47,"M",1,,47,0
2018,109447892,96945352,2,5,45,"F",1,,45,0
2018,109447980,96945424,0,,,"",,,,
2018,109448078,96945506,1,5,36,"M",1,2,36,0
2018,109448121,96945544,3,5,15,"M",1,2,15,0
2018,109448116,96945544,1,5,15,"M",1,2,15,0
2018,109448119,96945544,2,5,15,"M",1,2,15,0
2018,115952413,102566562,1,5,20,"F",1,2,20,0
2018,109448294,96945682,1,5,37,"F",3,,37,0
2018,109448316,96945707,1,5,46,"F",1,2,46,0
2018,109448576,96945932,0,,,"",,,,
2018,109448628,96945977,1,5,14,"M",1,,14,0
2018,115954782,102576079,1,5,63,"F",1,2,63,0
2018,109449360,96946579,1,5,42,"M",1,,42,0
2018,109449361,96946579,2,5,44,"F",1,2,44,0
2018,109449485,96946678,0,,,"",,,,
2018,109449531,96946714,0,,,"",,,,
2018,109449789,96946904,1,5,16,"M",1,1,16,0
2018,109449863,96946964,1,5,27,"M",1,1,27,0
2018,109449948,96947033,1,5,17,"M",3,3,17,0
2018,115954786,102576083,0,,,"",,,,
2018,115952447,102571392,1,5,32,"M",2,2,32,0
2018,115947808,102571404,0,,,"",,,,
2018,115947818,102576101,0,,,"",,,,
2018,115947831,102566599,0,,,"",,,,
2018,115947834,102566602,1,5,34,"M",2,2,34,0
2018,115954814,102576124,0,,,"",,,,
2018,115952494,102566610,0,,,"",,,,
2018,115954826,102571432,0,,,"",,,,
2018,115954827,102576143,0,,,"",,,,
2018,115952513,102571440,1,5,37,"M",1,2,37,0
2018,115954836,102571441,0,,,"",,,,
2018,115947867,102571451,0,,,"",,,,
2018,115947869,102576166,1,5,14,"F",2,2,14,0
2018,115947875,102566635,1,4,,"U",0,3,,
2018,115952537,102566637,0,,,"",,,,
2018,108480437,96108071,1,5,26,"F",1,,26,0
2018,108480527,96108124,1,5,39,"M",2,2,39,0
2018,108480711,96108283,1,5,29,"M",1,2,29,0
2018,108481085,96108606,0,,,"",,,,
2018,108481093,96108618,1,5,36,"M",1,2,36,0
2018,108481095,96108618,2,5,36,"F",1,2,36,0
2018,108481397,96108911,3,5,19,"M",3,2,19,0
2018,108481400,96108911,6,5,24,"M",3,2,24,0
2018,108481398,96108911,4,5,19,"M",1,2,19,0
2018,108481385,96108911,1,5,19,"F",3,2,19,0
2018,108481410,96108911,9,5,22,"M",2,2,22,0
2018,108481408,96108911,8,5,29,"F",1,1,29,0
2018,108481404,96108911,7,5,24,"M",3,2,24,0
2018,108481393,96108911,2,5,43,"F",3,2,43,0
2018,108481511,96108960,1,5,18,"F",1,2,18,0
2018,108481512,96108960,2,5,17,"M",2,2,17,0
2018,108481681,96109108,0,,,"",,,,
2018,108481684,96109116,1,5,16,"M",1,,16,0
2018,108481689,96109116,3,5,16,"M",1,2,16,0
2018,108481696,96109116,4,5,16,"M",1,,16,0
2018,108481686,96109116,2,5,17,"M",1,,17,0
2018,108481867,96109254,1,5,41,"M",1,2,41,0
2018,108481969,96109342,1,5,16,"U",0,3,16,0
2018,108482300,96109636,1,5,38,"M",1,2,38,0
2018,108482543,96109839,1,4,,"M",0,3,,
2018,108482624,96109918,1,5,29,"M",1,2,29,0
2018,108482686,96109977,0,,,"",,,,
2018,108482714,96110001,0,,,"",,,,
2018,115947350,102566196,1,5,30,"M",0,3,25,35
2018,115944448,102565643,0,,,"",,,,
2018,115944456,102556065,0,,,"",,,,
2018,115951941,102566244,0,,,"",,,,
2018,115947410,102566250,0,,,"",,,,
2018,109444506,96942533,1,5,53,"M",1,2,53,0
2018,109444524,96942556,1,5,29,"M",1,2,29,0
2018,109444596,96942616,1,5,23,"F",1,3,23,0
2018,109444704,96942710,0,,,"",,,,
2018,109444897,96942874,2,5,16,"F",2,2,16,0
2018,109444896,96942874,1,5,19,"M",1,1,19,0
2018,109444958,96942932,1,5,28,"M",1,2,28,0
2018,109444999,96942966,1,5,17,"M",0,,16,18
2018,109445098,96943063,1,5,29,"M",1,2,29,0
2018,109445120,96943082,1,4,,"F",1,,,
2018,109445123,96943082,2,4,,"M",1,,,
2018,109445280,96943218,0,,,"",,,,
2018,109445316,96943246,1,5,56,"F",1,,56,0
2018,109445582,96943482,0,,,"",,,,
2018,109445683,96943576,1,5,40,"M",2,2,40,0
2018,109445725,96943610,1,5,33,"M",1,2,33,0
2018,109445744,96943626,2,5,44,"M",1,2,44,0
2018,109445743,96943626,1,5,40,"F",1,2,40,0
2018,109445771,96943649,0,,,"",,,,
2018,109445786,96943664,1,5,11,"M",2,2,11,0
2018,109445812,96943684,0,,,"",,,,
2018,109445857,96943725,0,,,"",,,,
2018,109445868,96943736,0,,,"",,,,
2018,109445879,96943744,0,,,"",,,,
2018,115944487,102565685,0,,,"",,,,
2018,109446160,96943990,2,5,34,"M",1,2,34,0
2018,109446158,96943990,1,5,31,"F",1,2,31,0
2018,109446229,96944057,1,5,29,"F",1,2,29,0
2018,109446254,96944076,0,,,"",,,,
2018,109446291,96944114,0,,,"",,,,
2018,109446408,96944219,1,5,25,"M",1,2,25,0
2018,115944495,102571091,1,5,42,"M",1,3,42,0
2018,109446899,96944576,0,,,"",,,,
2018,109446933,96944606,0,,,"",,,,
2018,109447059,96944694,2,5,20,"M",1,2,20,0
2018,109447058,96944694,1,5,21,"M",1,2,21,0
2018,113558379,100486023,1,5,19,"F",2,2,19,0
2018,113553604,100494862,1,5,21,"M",1,2,21,0
2018,113562531,100496209,0,,,"",,,,
2018,113553639,100496213,1,5,45,"M",1,3,45,0
2018,113553650,100501087,0,,,"",,,,
2018,113558435,100496234,1,5,26,"F",1,2,26,0
2018,113553681,100494913,1,5,31,"M",3,2,31,0
2018,113562584,100496245,0,,,"",,,,
2018,113563731,100494958,0,,,"",,,,
2018,113562645,100501217,0,,,"",,,,
2018,113558516,100501239,0,,,"",,,,
2018,113563846,100495014,0,,,"",,,,
2018,113558538,100495017,1,5,20,"M",2,2,20,0
2018,113558543,100496330,1,5,33,"F",1,2,33,0
2018,113562693,100501291,0,,,"",,,,
2018,113558555,100496350,0,,,"",,,,
2018,113562732,100496369,1,5,34,"M",2,2,34,0
2018,113562751,100501371,0,,,"",,,,
2018,113563950,100496390,1,5,51,"M",1,2,51,0
2018,113562762,100496398,1,5,30,"F",2,3,30,0
2018,113563964,100496403,0,,,"",,,,
2018,113563986,100496413,1,5,30,"M",1,2,25,35
2018,113564010,100496422,1,5,59,"F",1,3,59,0
2018,113564023,100496429,0,,,"",,,,
2018,113562798,100496432,1,4,,"M",0,3,,
2018,113558659,100501449,0,,,"",,,,
2018,113562805,100501457,0,,,"",,,,
2018,113564109,100496467,1,5,34,"M",2,3,34,0
2018,113564120,100501510,0,,,"",,,,
2018,113564127,100501517,2,5,17,"F",0,2,17,0
2018,113562842,100501517,1,5,18,"F",0,2,18,0
2018,113568713,100501547,0,,,"",,,,
2018,113564160,100495193,1,5,57,"M",1,3,57,0
2018,113562868,100501562,0,,,"",,,,
2018,113562897,100496529,0,,,"",,,,
2018,113568753,100496532,1,4,,"F",2,3,,
2018,113564240,100501617,1,4,,"M",0,3,,
2018,113562904,100495235,0,,,"",,,,
2018,113564251,100496545,0,,,"",,,,
2018,113564267,100501642,0,,,"",,,,
2018,113562924,100501648,0,,,"",,,,
2018,113562973,100496610,0,,,"",,,,
2018,114395379,101210822,1,5,34,"F",1,,34,0
2018,114390231,101218773,0,,,"",,,,
2018,114387538,101218818,1,5,28,"M",3,1,28,0
2018,114387547,101213877,1,5,82,"F",1,2,82,0
2018,114387571,101218839,1,5,46,"M",4,2,46,0
2018,114390314,101218839,2,5,25,"F",1,2,25,0
2018,114395497,101218858,1,5,29,"M",1,2,29,0
2018,114395536,101218881,0,,,"",,,,
2018,114395553,101210979,1,5,48,"F",1,3,48,0
2018,114395578,101210998,0,,,"",,,,
2018,114395585,101211005,1,5,34,"M",1,2,34,0
2018,114390418,101218918,1,5,14,"M",1,2,14,0
2018,114387667,101218918,2,5,15,"M",1,1,15,0
2018,114387677,101211020,1,5,27,"M",3,2,27,0
2018,114387685,101214026,1,5,17,"M",1,2,17,0
2018,114390456,101214041,1,5,32,"M",1,2,32,0
2018,114387701,101218948,0,,,"",,,,
2018,114387710,101218961,1,5,63,"M",1,2,63,0
2018,114387720,101214066,0,,,"",,,,
2018,114387754,101218980,0,,,"",,,,
2018,114387769,101218988,1,5,33,"M",1,2,33,0
2018,114387782,101221098,1,5,18,"F",1,2,18,0
2018,114387820,101221126,0,,,"",,,,
2018,114387849,101214185,0,,,"",,,,
2018,114387855,101214190,0,,,"",,,,
