"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,107278619,102567224,7,,
2018,107278649,102567254,1,,
2018,107284428,102572095,7,1,
2018,107279869,102572095,5,,1
2018,107279882,102576874,5,,1
2018,107284447,102576874,7,1,
2018,107279907,102567289,3,,
2018,107279911,102567293,4,,
2018,107279930,102576919,7,,
2018,107278736,102567321,4,,
2018,107279943,102567321,7,,
2018,107284516,102572160,1,,
2018,107278797,102572228,7,,
2018,107284600,102572244,7,,
2018,107284607,102572251,6,,
2018,107284612,102577026,7,,
2018,107280042,102572269,3,,
2018,107280116,102572343,3,,
2018,107280182,102577180,6,,
2018,107278983,102572420,4,,
2018,107278997,102572434,7,,
2018,107279000,102572434,5,,
2018,107280206,102572445,7,,
2018,107284800,102572445,5,,
2018,107280210,102577216,7,,
2018,107280211,102577216,5,,
2018,107284817,102567626,7,,
2018,107280225,102567635,3,,
2018,107284852,102572479,7,,
2018,107280251,102572489,6,,
2018,107284878,102567676,7,,
2018,107280265,102567679,7,,
2018,107284890,102572519,7,,
2018,107280281,102577283,7,,
2018,117235623,113667862,7,,
2018,107277166,102565315,6,,
2018,107268573,102555846,7,,
2018,107277184,102555846,5,,
2018,107273202,102560988,4,,
2018,107268586,102555858,4,,
2018,107268597,102555863,6,,
2018,107277204,102555866,7,,
2018,107277209,102555871,6,,
2018,107273248,102565393,4,,
2018,107268650,102555901,7,,
2018,107277255,102565423,6,,
2018,107273271,102561048,7,,
2018,107273273,102561048,4,,
2018,107273281,102555913,6,,
2018,107268690,102565460,5,,
2018,107268689,102565460,7,,
2018,107273322,102555958,7,,
2018,107277323,102566127,7,,
2018,107273330,102565489,6,,
2018,107277355,102565525,7,,
2018,107277424,102566223,7,,
2018,107277438,102565633,7,,
2018,107277443,102566233,7,,
2018,107277465,102565658,6,,
2018,107273427,102571074,1,,
2018,107268834,102571074,5,,
2018,107273442,102566272,4,,
2018,107268867,102565713,7,,
2018,107277518,102565716,7,,
2018,107273475,102565735,7,,
2018,107277549,102565738,7,,
2018,107268889,102565738,4,,
2018,107268891,102565746,7,,
2018,107277560,102565746,5,,
2018,107268904,102571126,3,,
2018,107277569,102571126,7,,
2018,107273487,102565762,6,,
2018,107268912,102566337,7,,
2018,107277602,102566350,7,,
2018,107277609,102565786,7,,
2018,107268947,102566367,7,,
2018,107273513,102571151,6,,
2018,107268977,102571169,7,,
2018,107273538,102571169,5,,
2018,107268987,102571181,7,,
2018,107277694,102571204,7,,
2018,107289371,102577565,1,,
2018,107277751,102571254,7,,
2018,107269056,102571258,6,,
2018,107280306,102577313,4,,
2018,107269073,102565949,7,,
2018,107277800,102566502,7,,
2018,107273643,102571296,4,,
2018,107269100,102571296,7,,
2018,107273660,102571314,7,,
2018,107277842,102571325,5,,
2018,107269132,102571325,7,,
2018,107277844,102566012,7,,
2018,107269195,102571385,7,,
2018,107273753,102571402,7,,
2018,107277927,102571413,7,,
2018,107277938,102571425,7,,
2018,107279236,102576131,7,,
2018,107277973,102566636,7,,
2018,107273821,102576173,7,,
2018,107279332,102571527,6,,
2018,107273896,102566705,7,,
2018,107284910,102567711,4,,
2018,107280321,102572554,7,,
2018,107279163,102572609,6,,
2018,107284975,102572612,4,,
2018,107284984,102567800,7,,
2018,107279177,102567804,7,,
2018,107285029,102567843,6,,
2018,107280434,102567849,7,,
2018,107285076,102572711,6,,
2018,107289290,102567952,7,,
2018,107289291,102567952,5,,
2018,107280642,102577573,6,,
2018,107280646,102568068,7,1,
2018,107285213,102568068,5,,1
2018,107280650,102568070,7,,
2018,107285235,102572863,4,,
2018,107289408,102572869,3,,
2018,107289415,102577612,4,,
2018,107289414,102577612,5,,
2018,107289413,102577612,7,,
2018,107280698,102568117,1,,
2018,107289427,102568137,2,,
2018,107280706,102568137,7,,
2018,107285291,102572921,7,,
2018,107280786,102577669,7,,
2018,107285331,102568207,7,,
2018,107285345,102572968,7,,
2018,107289518,102568241,7,,
2018,107280846,102577708,1,,
2018,107285371,102573003,7,,
2018,107280863,102573003,3,,
2018,107285378,102568276,7,,
2018,107289592,102573067,7,,
2018,107289605,102577785,7,,
2018,107285458,102568370,7,,
2018,107278241,102576455,6,,
2018,107274067,102566903,4,,
2018,107274124,102576530,7,,
2018,107278347,102566958,7,,
2018,107278376,102571817,5,,
2018,107278375,102571817,7,,
2018,107274159,102571825,5,,
2018,107279596,102571825,7,,
2018,107278391,102571836,4,,
2018,107278389,102571836,7,,
2018,107279623,102571855,7,,
2018,107284219,102571901,4,,
2018,107278458,102567060,6,,
2018,107284241,102576666,7,,
2018,107278466,102576683,4,,
2018,107274017,102566856,6,,
2018,107279714,102567095,7,,
2018,107284274,102567103,4,,
2018,107278501,102571959,4,,
2018,107279736,102567127,7,,
2018,107284306,102571981,4,,
2018,107278554,102572001,4,,
2018,107278558,102572003,7,,
2018,107284344,102567179,7,,
2018,107279784,102576788,3,,
2018,107284351,102572016,6,,
2018,107284375,102567199,7,,
2018,107279802,102572038,7,,
2018,107284379,102572043,7,,
2018,107278610,102567210,5,,
2018,107278608,102567210,7,,
2018,107279812,102572053,1,,
2018,107278615,102567215,6,,
2018,107278616,102567218,7,,
2018,107284413,102576841,7,,
2018,107279855,102567248,7,,
2018,107278640,102572085,6,,
2018,107284424,102572088,4,,
2018,107284423,102572088,7,1,
2018,107284433,102572101,5,,
2018,107284431,102572101,7,,
2018,107284440,102572104,7,,
2018,107278663,102572103,5,,
2018,107284434,102572103,7,,
2018,107284442,102576868,7,,
2018,107273173,102565303,3,,
2018,107273172,102565303,7,,
2018,107273182,102555832,4,,
2018,107277188,102565336,4,,
2018,107268580,102555852,7,1,
2018,107273211,102565356,7,,
2018,107273223,102565371,7,,
2018,107273225,102565371,4,,
2018,107273237,102555886,7,,
2018,107273257,102565405,7,,
2018,107268664,102561052,5,,
2018,107277265,102561052,7,,
2018,107268668,102561063,7,,
2018,107277280,102565446,7,,
2018,107277308,102555950,4,,
2018,107277319,102566120,4,,
2018,107277335,102565499,6,,
2018,107268725,102566140,6,,
2018,107273350,102555984,6,,
2018,107268741,102566160,7,,
2018,107268744,102566160,5,,
2018,107268754,102555992,7,,
2018,107268753,102555991,4,,
2018,107277367,102555997,7,,
2018,107273369,102565565,1,,
2018,107273383,102565583,4,,
2018,107268788,102565591,7,,
2018,107277413,102566214,7,,
2018,107273393,102566216,7,,
2018,107277421,102566222,7,,
2018,107273403,102566227,7,,
2018,107277449,102556058,6,,
2018,107268828,102565659,6,,
2018,107277483,102565682,4,,
2018,107268893,102566321,7,,
2018,107268901,102566327,1,,
2018,107277612,102565790,5,,
2018,107273499,102565790,7,,
2018,107277620,102565797,7,,
2018,107273505,102565797,5,,
2018,107277628,102566369,7,,
2018,107279089,102577292,7,,
2018,107279096,102577302,7,,
2018,107268994,102565856,7,,
2018,107269010,102566435,7,,
2018,107273588,102571240,7,,
2018,107273595,102571249,4,,
2018,107277746,102571253,7,,
2018,107277747,102565913,1,,
2018,107277758,102566469,7,,
2018,107269058,102571259,6,,
2018,107284915,102572540,7,,
2018,107277767,102566474,7,,
2018,107273627,102571277,6,,
2018,107269078,102571280,6,,
2018,107277795,102566496,7,,
2018,107277797,102566496,4,,
2018,107269093,102565968,7,,
2018,107269107,102571302,7,,
2018,107273664,102571318,4,,
2018,107277856,102571338,7,,
2018,107269144,102566032,7,,
2018,107277876,102566054,7,,
2018,107269174,102566565,7,,
2018,107273732,102576071,7,,
2018,107277913,102571391,7,,
2018,107277920,102571403,4,,
2018,107279220,102576111,5,,
2018,107273768,102576117,4,,
2018,107279230,102576123,1,,
2018,107273780,102571430,7,,
2018,107277943,102576140,5,,
2018,107273781,102576140,7,,
2018,107273800,102571447,7,,
2018,107277966,102576158,4,,
2018,107277969,102576162,7,,
2018,107277975,102566638,4,,
2018,107279268,102566641,7,,
2018,107279273,102566645,4,,
2018,107279272,102566645,7,,
2018,107277989,102571477,7,,
2018,107273843,102566662,7,,
2018,107279289,102571484,4,,
2018,107285045,102577429,6,,
2018,107273856,102571490,4,,
2018,107273858,102571491,7,,
2018,107280302,102567715,7,,
2018,107279306,102571498,4,,
2018,107273867,102566685,7,1,
2018,107273870,102576227,7,,
2018,107278031,102576238,6,,
2018,107278036,102571520,4,,
2018,107273888,102576249,7,,
2018,107278043,102571534,4,,
2018,107279334,102566707,4,,
2018,107273901,102571543,7,,
2018,107273903,102566709,4,,
2018,107273904,102571545,7,,
2018,107273907,102566714,1,,
2018,107279344,102576274,7,,
2018,107273915,102571551,4,,
2018,107278064,102571551,7,,
2018,107278068,102571556,7,,
2018,107279354,102566730,6,,
2018,107279360,102571561,7,,
2018,107273931,102576297,3,,
2018,107279373,102571574,7,,
2018,107278089,102566750,4,,
2018,107279381,102576306,4,,
2018,107279399,102566773,7,,
2018,107279407,102571602,7,,
2018,107279408,102571602,5,,
2018,107278122,102576333,6,,
2018,107278126,102571608,6,,
2018,107279426,102576341,7,,
2018,107273968,102571623,7,,
2018,107273971,102566791,1,,
2018,107279432,102566791,4,,
2018,107279435,102566794,7,,
2018,107278144,102576359,6,,
2018,107279445,102566803,4,,
2018,107273986,102571635,7,,
2018,107279451,102571634,4,,
2018,107273989,102566812,7,,
2018,107279458,102566820,4,,
2018,107274007,102576389,7,,
2018,107278177,102571658,5,,
2018,107278180,102576393,7,,
2018,107274014,102571665,1,,
2018,107279120,102567736,7,,
2018,107284935,102577330,7,,
2018,107279137,102572569,7,,
2018,107279148,102572588,5,,
2018,107284957,102572588,7,,
2018,107280364,102577353,7,,
2018,107279156,102567783,7,,
2018,107280390,102572622,7,,
2018,107284991,102572624,6,,
2018,107280412,102577393,1,,
2018,107285016,102572647,7,,
2018,107279193,102577405,1,,
2018,107285025,102577405,6,,
2018,107280428,102572655,5,,
2018,107280426,102572655,7,,
2018,107285024,102572655,6,,
2018,107280431,102577407,6,,
2018,107280442,102577422,7,,
2018,107285050,102577436,6,,
2018,107280462,102572682,7,,
2018,107280464,102572682,4,,
2018,107280465,102567873,7,,
2018,107289217,102577441,6,,
2018,107289223,102577444,7,,
2018,107280479,102567886,7,,
2018,107280482,102572700,6,,
2018,107285071,102572702,6,,
2018,107289242,102577456,7,,
2018,107280492,102572705,6,,
2018,107280498,102567900,7,,
2018,107289255,102577468,6,,
2018,107285080,102572716,7,,
2018,107285093,102572726,4,,
2018,107289273,102572731,1,,
2018,107289286,102572740,7,,
2018,107289293,102572746,7,,
2018,107280552,102567962,6,,
2018,107280560,102572760,7,,
2018,107285172,102577552,7,,
2018,107285173,102572806,3,,
2018,107289354,102572811,7,,
2018,107289355,102568026,7,,
2018,107285183,102568026,4,,
2018,107280616,102577559,4,,
2018,107285189,102568036,7,,
2018,107289361,102572822,7,,
2018,107280619,102572822,6,,
2018,107289363,102572822,5,,
2018,107289367,102568044,7,,
2018,107285198,102572829,7,,
2018,107285199,102572829,5,,
2018,107285203,102577568,7,,
2018,107285216,102572842,7,,
2018,107280649,102577583,7,,
2018,107280658,102572852,7,,
2018,107280659,102572852,5,,
2018,107289391,102577590,7,,
2018,107289397,102577594,7,,
2018,107285229,102572855,6,,
2018,120509745,117396306,7,,
2018,107277198,102565345,7,,
2018,107277200,102565349,6,,
2018,107268607,102565365,4,,
2018,107273218,102565365,1,,
2018,107273220,102565370,6,,
2018,107273221,102561008,7,,
2018,107273226,102565372,7,,
2018,107273227,102565372,5,,
2018,107273228,102565374,4,,
2018,107277215,102561009,4,,
2018,107277214,102565373,4,,
2018,107277217,102565376,6,,
2018,107273232,102561011,7,,
2018,107268619,102565379,6,,
2018,107277221,102555885,6,,
2018,107268621,102561016,4,,
2018,107273241,102565385,7,,
2018,107273244,102561021,7,,
2018,107273245,102565390,7,,
2018,107268627,102555888,6,,
2018,107273249,102561027,6,,
2018,107277226,102565395,5,,1
2018,107268630,102565395,7,1,
2018,107277229,102555889,4,,
2018,107277159,102565304,3,,
2018,107277157,102565304,7,,
2018,107273175,102565305,6,,
2018,107268553,102560960,7,,
2018,107273178,102560960,5,,
2018,107268565,102555841,6,,
2018,107268567,102560980,5,,1
2018,107273194,102560980,7,1,
2018,107268577,102560987,7,,
2018,107277193,102565338,7,,
2018,107273201,102565339,7,,
2018,107277190,102565339,5,,
2018,107268581,102565339,4,,
2018,107268594,102565352,7,,
2018,107268598,102555864,4,,
2018,107273213,102565357,7,,
2018,107277203,102565360,7,,
2018,107277207,102555868,7,,
2018,107268617,102555878,1,,
2018,107273167,102565297,7,,
2018,107277152,102555818,7,,
2018,107277154,102565299,6,,
2018,107268540,102555821,7,,
2018,107277155,102555822,7,,
2018,107277161,102555825,3,,
2018,107273170,102555825,7,,
2018,107268555,102555831,4,,
2018,107277170,102555833,7,,
2018,107277176,102565324,7,,
2018,107268570,102560983,3,,
2018,107277181,102565328,7,1,
2018,107277182,102565329,7,,
2018,107273199,102555849,4,,
2018,107268576,102565332,4,,
2018,107273209,102560996,4,,
2018,107268596,102565355,4,,
2018,107277202,102565358,7,,
2018,107277206,102555869,7,,
2018,107268554,102560962,7,,
2018,107268559,102560968,6,,
2018,107277178,102560984,7,,
2018,107268592,102565350,7,,
2018,107273230,102565377,7,1,
2018,107268639,102565399,7,,
2018,107273251,102565399,5,,
2018,107268641,102565400,7,,
2018,107277232,102561030,7,,
2018,107268646,102565403,7,,
2018,107277236,102565404,7,,
2018,107277238,102555897,5,,
2018,107273255,102555897,7,,
2018,107268647,102555898,7,,
2018,107273260,102565409,7,,
2018,107277245,102565415,7,,
2018,107268811,102565628,3,,
2018,107273405,102565627,7,,
2018,107277436,102565631,7,,
2018,107273409,102565632,7,,
2018,107273412,102565634,4,,
2018,107268813,102566232,7,,
2018,107273416,102556054,6,,
2018,107277450,102565643,7,,
2018,107268818,102565647,7,1,
2018,107268820,102565647,5,,1
2018,107277453,102556061,7,,
2018,107277454,102556061,5,,
2018,107277459,102566241,6,,
2018,107268822,102566242,5,,
2018,107277460,102566242,7,,
2018,107268824,102556065,7,,
2018,107268825,102571067,7,,
2018,107273421,102566244,7,,
2018,107273422,102566245,7,,
2018,107268831,102566250,7,,
2018,107268837,102565675,6,,
2018,107268840,102566262,7,,
2018,107277480,102565678,7,,
2018,107273435,102565679,7,,
2018,107273436,102565680,6,,
2018,107268844,102571084,7,,
2018,107277489,102565685,7,,
2018,107273440,102571085,7,,
2018,107277493,102566273,7,,
2018,107268843,102566266,7,,
2018,107277496,102565689,7,,
2018,107268848,102566276,7,,
2018,107268851,102566280,7,,
2018,107277500,102565696,1,,
2018,107268853,102571096,6,,
2018,107268855,102571097,7,,
2018,107277505,102571099,4,,
2018,107277504,102571098,4,,
2018,107268856,102566286,7,,
2018,107268863,102565708,4,,
2018,107273457,102571104,4,,
2018,107268870,102565714,7,,
2018,107268873,102566299,4,,
2018,107273462,102566301,7,,
2018,107268876,102565721,7,,
2018,107277347,102555978,7,,
2018,107277348,102565516,7,,
2018,107268738,102566156,6,,
2018,107273352,102566161,7,,
2018,107268746,102565529,7,,
2018,107268745,102565526,7,,
2018,107277359,102565531,7,,
2018,107268748,102565532,4,,
2018,107273358,102566163,4,,
2018,107268750,102566164,7,,
2018,107277366,102566178,7,,
2018,107277368,102565543,7,,
2018,107273364,102565547,5,,1
2018,107273363,102565547,7,1,
2018,107277371,102565549,1,,
2018,107277377,102565553,3,,
2018,107268771,102565557,7,,
2018,107277385,102556005,4,,
2018,107273370,102565568,7,,
2018,107277389,102565569,4,,
2018,107277390,102565570,6,,
2018,107273375,102566195,6,,
2018,107277394,102565574,7,,
2018,107273376,102565574,5,,
2018,107273378,102566198,3,,
2018,107273379,102566196,7,,
2018,107273381,102566202,1,,
2018,107268778,102566202,5,,
2018,107273380,102566203,7,,
2018,107273382,102566203,5,,
2018,107277404,102556020,7,,
2018,107277409,102565592,4,,
2018,107277415,102556022,7,,
2018,107268792,102556025,7,,
2018,107268793,102565599,4,,
2018,107273390,102556029,6,,
2018,107273392,102565603,6,,
2018,107268795,102556031,6,,
2018,107277422,102556034,4,,
2018,107268800,102565611,6,,
2018,107277425,102565615,7,,
2018,107268801,102565615,5,,
2018,107277430,102565618,6,,
2018,107277428,102565620,7,,
2018,107277431,102565620,4,,
2018,107273402,102556044,7,,
2018,107268657,102565419,7,1,
2018,107273266,102555904,7,,
2018,107277253,102565425,7,,
2018,107277256,102561044,7,,
2018,107273280,102561057,6,,
2018,107268667,102565434,7,,
2018,107273287,102555916,4,,
2018,107268678,102565445,7,,
2018,107268676,102565443,6,,
2018,107268679,102566073,4,,
2018,107277281,102566074,6,,
2018,107277283,102566079,6,,
2018,107268684,102565451,7,,
2018,107273296,102566082,6,,
2018,107273299,102566086,4,,
2018,107277288,102555930,7,,
2018,107268688,102565457,6,,
2018,107277291,102555932,7,,
2018,107268692,102565462,7,,
2018,107277293,102565464,7,,
2018,107277294,102565468,7,,
2018,107268694,102565470,6,,
2018,107277298,102565471,6,,
2018,107277297,102565469,6,,
2018,107268695,102566097,7,,
2018,107268698,102566101,7,,
2018,107273315,102566101,5,,
2018,107277309,102555951,6,,
2018,107277310,102555953,4,,
2018,107268705,102565482,7,,
2018,107277313,102555956,7,,
2018,107268713,102555959,3,,
2018,107273321,102565485,7,,
2018,107277318,102565485,5,,
2018,107268714,102566122,7,,
2018,107268717,102566125,7,,
2018,107273327,102555963,3,,
2018,107268718,102566129,7,,
2018,107277325,102555966,4,,
2018,107273332,102565492,7,,
2018,107277332,102565494,6,,
2018,107268723,102565501,6,,
2018,107268729,102555974,4,,
2018,107268730,102555976,7,,
2018,107273346,102565508,4,,
2018,107273347,102565513,7,,
2018,107268734,102565512,7,,
2018,107277252,102565422,7,,
2018,107273286,102565436,7,,
2018,107277282,102566078,1,,
2018,107273336,102566137,6,,
2018,107268783,102565584,4,,
2018,107277420,102566219,7,,
2018,107273395,102566219,5,,
2018,107268804,102556039,6,,
2018,107277470,102566253,7,,
2018,107268838,102565674,6,,
2018,107273452,102565702,7,,
2018,107277508,102565702,3,,
2018,107277528,102565725,7,,
2018,107277532,102565728,7,,
2018,107273470,102566313,4,,
2018,107277543,102571118,4,,
2018,107277542,102565734,5,,1
2018,107277540,102565734,7,1,
2018,107277544,102566316,7,,
2018,107277545,102566316,5,,
2018,107273474,102565736,4,,
2018,107268882,102565736,5,,
2018,107273473,102565736,7,,
2018,107268888,102566319,7,,
2018,107273478,102571123,7,1,
2018,107277555,102571122,7,,
2018,107277561,102565745,7,,
2018,107277562,102565745,4,,
2018,107277554,102565748,7,,
2018,107277558,102565748,5,,
2018,107277568,102565752,7,,
2018,107277574,102565755,5,,
2018,107277573,102565755,7,,
2018,107277581,102565759,4,,
2018,107277582,102565759,1,,
2018,107277579,102565757,5,,
2018,107273484,102565757,7,,
2018,107277584,102565761,5,,
2018,107277583,102565761,7,,
2018,107268907,102565764,3,,
2018,107273488,102571132,7,,
2018,107277590,102566339,5,,
2018,107268913,102566339,7,,
2018,107268920,102566341,7,,
2018,107268923,102565775,7,,
2018,107268924,102565777,7,,
2018,107277599,102571137,7,1,
2018,107273491,102571137,5,,1
2018,107273492,102566349,7,,
2018,107277601,102565780,7,1,
2018,107273495,102566353,7,,
2018,107277296,102566095,1,,
2018,107277295,102566095,4,,
2018,107268699,102565476,4,,
2018,107273317,102566103,1,,
2018,107268710,102566114,7,,
2018,107268716,102555962,3,,
2018,107277326,102555967,4,,
2018,107273337,102566141,6,,
2018,107273339,102555972,7,,
2018,107277357,102565530,7,,
2018,107268755,102566165,4,,
2018,107268767,102565546,7,,
2018,107277376,102566183,6,,
2018,107277386,102556007,6,,
2018,107268777,102565581,4,,
2018,107268796,102556033,7,,
2018,107268810,102565624,3,,
2018,107277448,102556057,7,,
2018,107277466,102565662,4,,
2018,107277467,102565663,4,,
2018,107277477,102565672,7,,
2018,107273431,102565676,4,,
2018,107277486,102566268,7,,
2018,107277487,102566268,4,,
2018,107268847,102565686,7,,
2018,107277498,102565694,7,,
2018,107277510,102566288,7,,
2018,107277519,102566298,7,,
2018,107277520,102566298,4,,
2018,107273466,102565721,1,,
2018,107277524,102566307,7,,
2018,107268878,102566307,5,,
2018,107277525,102566309,7,,
2018,107277526,102565724,7,,
2018,107277529,102566312,3,,
2018,107277535,102571116,7,1,
2018,107268885,102565733,3,,
2018,107277534,102571117,7,,
2018,107277536,102571117,4,,
2018,107277563,102566323,7,,
2018,107268896,102565747,4,,
2018,107277565,102565749,7,,
2018,107277571,102566331,6,,
2018,107277572,102565754,4,,
2018,107277587,102565766,6,,
2018,107273489,102565770,4,,
2018,107277586,102565768,4,,
2018,107277585,102565768,7,,
2018,107268909,102565769,7,,
2018,107268914,102571133,7,,
2018,107268917,102566342,7,,
2018,107268921,102566342,5,,
2018,107277591,102571135,7,1,
2018,107273303,102566088,6,,
2018,107268696,102566099,6,,
2018,107268719,102566131,1,,
2018,107273331,102566131,3,,
2018,107273335,102565498,4,,
2018,107268739,102565521,4,,
2018,107273368,102556006,6,,
2018,107277391,102565572,6,,
2018,107268781,102556017,5,,
2018,107277399,102556017,7,,
2018,107277407,102566210,1,,
2018,107277418,102565598,7,,
2018,107268797,102566220,4,,
2018,107277439,102565635,4,,
2018,107273414,102556052,7,,
2018,107277456,102556062,7,,
2018,107273419,102565655,6,,
2018,107277464,102565657,4,,
2018,107273428,102571076,1,,
2018,107268874,102571110,3,,
2018,107277564,102565750,7,,
2018,107268916,102571135,5,,1
2018,107277596,102565776,5,,
2018,107277593,102565776,7,,
2018,107277598,102565778,7,,
2018,107268927,102566348,5,,1
2018,107277600,102566348,7,1,
2018,107273493,102571138,7,,
2018,107268931,102565781,5,,
2018,107273494,102565781,7,,
2018,107277604,102565783,5,,
2018,107277603,102565783,7,,
2018,107273497,102565784,5,,
2018,107273496,102565784,7,,
2018,107268933,102571139,7,,
2018,107268936,102571142,4,,
2018,107273498,102571142,7,,
2018,107277610,102565788,7,,
2018,107277611,102565788,5,,
2018,107273501,102566357,4,,
2018,107273500,102565789,7,,
2018,107273502,102565791,7,,
2018,107268938,102565792,6,,
2018,107268939,102571143,7,,
2018,107277615,102565795,7,,
2018,107277619,102566361,7,,
2018,107273506,102566362,4,,
2018,107273507,102571144,7,,
2018,107268942,102565798,7,,
2018,107277621,102565798,4,,
2018,107277624,102571145,5,,
2018,107277623,102571145,7,,
2018,107277625,102571148,4,,
2018,107268949,102565802,7,,
2018,107269028,102566449,6,,
2018,107277770,102566475,1,,
2018,107273632,102566494,7,,
2018,107273714,102571362,7,,
2018,107269193,102566583,7,,
2018,107269199,102576087,7,,
2018,107277912,102576087,5,,
2018,107279215,102566594,7,,
2018,107273771,102576126,7,,
2018,107279237,102576135,7,,
2018,107277951,102576147,7,,
2018,107277952,102576147,4,,
2018,107279245,102576150,4,,
2018,107277970,102576168,3,,
2018,107277971,102571456,7,,
2018,107273810,102571456,4,,
2018,107273812,102566635,7,,
2018,107273813,102566635,4,,
2018,107279263,102576169,7,,
2018,107273818,102566637,7,,
2018,107279267,102566640,7,,
2018,107279266,102566639,4,,
2018,107277978,102566643,7,,
2018,107279271,102576176,7,,
2018,107277980,102571471,4,,
2018,107273827,102576178,7,,
2018,107277982,102576179,7,,
2018,107279276,102576183,7,,
2018,107279280,102576185,7,,
2018,107277991,102576193,7,,
2018,107279282,102576192,7,,
2018,107277994,102566658,7,,
2018,107279287,102576197,1,,
2018,107273845,102576198,7,,
2018,107279290,102566666,7,,
2018,107278001,102571485,7,,
2018,107273850,102566668,5,,1
2018,107273848,102566668,7,1,
2018,107277685,102565866,6,,
2018,107277707,102565876,6,,
2018,107269063,102565931,1,,
2018,107277771,102566478,7,,
2018,107269083,102566488,7,,
2018,107269088,102565963,4,,
2018,107269109,102565985,5,,1
2018,107269108,102565985,7,1,
2018,107273662,102566524,7,,
2018,107269123,102566006,7,,
2018,107269143,102571339,7,,
2018,107277860,102566034,4,,
2018,107273692,102566034,7,,
2018,107269155,102566045,4,,
2018,107277922,102576099,5,,
2018,107279207,102576099,7,,
2018,107279243,102576146,7,,
2018,107277974,102576171,7,,
2018,107273838,102576191,7,,
2018,107273851,102566669,7,,
2018,107278002,102566667,7,,
2018,107278006,102576207,7,,
2018,107279296,102576210,7,,
2018,107279298,102576210,5,,
2018,107273863,102576214,5,,1
2018,107278012,102576214,7,1,
2018,107279308,102576224,6,,
2018,107278019,102566686,7,,
2018,107279309,102566687,7,1,
2018,107279310,102566687,1,,
2018,107279313,102576228,7,,
2018,107278024,102571505,4,,
2018,107273880,102571516,7,1,
2018,107279324,102571516,4,,
2018,107273881,102571516,5,,1
2018,107278033,102571518,6,,
2018,107279330,102566699,5,,1
2018,107273887,102566699,7,1,
2018,107278040,102576244,6,,
2018,107278042,102571532,7,,
2018,107273894,102571533,5,,
2018,107278045,102571539,7,1,
2018,107278046,102571539,5,,1
2018,107278048,102571546,7,,
2018,107279349,102571552,7,,
2018,107278069,102576284,6,,
2018,107273922,102576288,7,,
2018,107279361,102576290,7,1,
2018,107273930,102576296,7,,
2018,107273933,102576300,5,,1
2018,107277684,102565864,5,,
2018,107277683,102565864,7,,
2018,107273571,102566439,4,,
2018,107277710,102565881,7,,
2018,107273580,102565883,4,,
2018,107277714,102565884,7,,
2018,107277732,102566452,7,,
2018,107269047,102566462,7,,
2018,107273600,102565915,6,,
2018,107277755,102571257,5,,
2018,107277757,102571257,1,,
2018,107269061,102571261,5,,
2018,107269060,102571261,7,,
2018,107273619,102566479,7,,
2018,107273620,102566479,5,,
2018,107273626,102565950,7,,
2018,107277784,102565956,7,,
2018,107269084,102565961,7,,
2018,107277815,102566516,7,,
2018,107269117,102566516,5,,
2018,107269120,102566002,7,,
2018,107273670,102571329,7,,
2018,107269138,102566021,7,,
2018,107269162,102566551,7,,
2018,107273717,102566062,7,,
2018,107277896,102571374,7,,
2018,107269191,102576083,7,,
2018,107273746,102571396,4,,
2018,107273757,102576098,5,,
2018,107279208,102576098,7,,
2018,107273761,102576101,7,,
2018,107277923,102576100,7,,
2018,107279217,102566595,7,,
2018,107279218,102576109,7,,
2018,107279219,102566596,7,,
2018,104617802,99659695,7,,
2018,104620989,99662934,3,,
2018,104617813,99662940,6,,
2018,104617812,99662940,7,,
2018,104625710,99662968,7,,
2018,104617841,99667764,7,1,
2018,104625724,99667764,5,,1
2018,104621045,99667776,7,,
2018,104625745,99667778,4,,
2018,107268996,102565859,7,,
2018,107277678,102565859,5,,
2018,107277676,102565859,6,,
2018,107273557,102571197,7,,
2018,107277690,102565868,4,,
2018,107277696,102571205,7,,
2018,107277705,102571211,7,,
2018,107273574,102565878,6,,
2018,107273577,102571217,4,,
2018,107269021,102571222,7,,
2018,107269024,102565887,4,,
2018,107269026,102565890,7,,
2018,107277725,102571230,7,,
2018,107273585,102565896,6,,
2018,107277730,102565899,6,,
2018,107273594,102571246,7,,
2018,107269045,102571251,7,,
2018,107277744,102566461,4,,
2018,107269049,102565912,7,,
2018,107273601,102566466,4,,
2018,107269055,102565922,7,,
2018,107277754,102565921,3,,
2018,107269054,102565921,5,,
2018,107273607,102565927,7,,
2018,107269064,102566472,7,,
2018,107277769,102565935,7,,
2018,107273614,102566477,7,,
2018,107273621,102571275,6,,
2018,107277779,102566483,6,,
2018,107277778,102565952,4,,
2018,107269079,102566485,6,,
2018,107273631,102565962,7,,
2018,107269087,102571289,7,,
2018,107273637,102565971,7,,
2018,107277804,102566504,7,,
2018,107277806,102566507,7,,
2018,107269105,102571297,7,,
2018,107277808,102565980,4,,
2018,107269115,102571308,7,,
2018,107277821,102571309,7,,
2018,107273654,102565992,4,,
2018,107277824,102571311,7,,
2018,107273657,102571312,7,,
2018,107277838,102566008,7,,
2018,107289401,102577596,7,,
2018,107285234,102572861,5,,
2018,107285232,102572861,7,,
2018,107280677,102572868,4,,
